condition_id,location_id,year,avg_rainfall,avg_temp,tonnes_pesticide
3986,98,1997,1220.0,10.64,35490.0
3987,98,1998,1220.0,9.59,35422.0
3988,98,1998,1220.0,10.0,35422.0
3989,98,1998,1220.0,8.56,35422.0
3990,98,1998,1220.0,10.4,35422.0
3991,98,1999,1220.0,9.67,35537.0
3992,98,1999,1220.0,10.3,35537.0
3993,98,1999,1220.0,8.74,35537.0
3994,98,1999,1220.0,10.86,35537.0
3995,98,2000,1220.0,9.47,33031.28
3996,98,2000,1220.0,9.97,33031.28
3997,98,2000,1220.0,8.48,33031.28
3998,98,2000,1220.0,10.52,33031.28
3999,98,2001,1220.0,9.25,32893.1
4000,98,2001,1220.0,9.69,32893.1
4001,98,2001,1220.0,8.15,32893.1
4002,98,2001,1220.0,10.18,32893.1
4003,98,2002,1220.0,9.78,30995.26
4004,98,2002,1220.0,10.28,30995.26
4005,98,2002,1220.0,8.76,30995.26
4006,98,2002,1220.0,10.91,30995.26
4007,98,2004,1220.0,9.86,31223.91
4008,98,2004,1220.0,10.27,31223.91
4009,98,2004,1220.0,8.92,31223.91
4010,98,2004,1220.0,10.77,31223.91
4011,98,2005,1220.0,9.9,31415.27
4012,98,2005,1220.0,10.24,31415.27
4013,98,2005,1220.0,8.85,31415.27
4014,98,2005,1220.0,10.63,31415.27
4015,98,2006,1220.0,10.02,22588.09
4016,98,2006,1220.0,10.58,22588.09
4017,98,2006,1220.0,9.1,22588.09
4018,98,2006,1220.0,11.1,22588.09
4019,98,2007,1220.0,10.11,22331.7
4020,98,2007,1220.0,10.37,22331.7
4021,98,2007,1220.0,8.94,22331.7
4022,98,2007,1220.0,10.83,22331.7
4023,98,2008,1220.0,9.48,21596.68
4024,98,2008,1220.0,9.82,21596.68
4025,98,2008,1220.0,8.42,21596.68
4026,98,2008,1220.0,10.38,21596.68
4027,98,2009,1220.0,9.59,21324.22
4028,98,2009,1220.0,9.9,21324.22
4029,98,2009,1220.0,8.64,21324.22
4030,98,2009,1220.0,10.52,21324.22
4031,98,2010,1220.0,8.4,16770.87
4032,98,2010,1220.0,8.8,16770.87
4033,98,2010,1220.0,7.43,16770.87
4034,98,2010,1220.0,9.38,16770.87
4035,98,2011,1220.0,9.82,16401.66
4036,98,2011,1220.0,10.63,16401.66
4037,98,2011,1220.0,8.95,16401.66
4038,98,2011,1220.0,11.19,16401.66
4039,98,2012,1220.0,9.27,17718.64
4040,98,2012,1220.0,9.55,17718.64
4041,98,2012,1220.0,8.08,17718.64
4042,98,2012,1220.0,10.0,17718.64
4043,98,2013,1220.0,8.76,17673.46
4044,98,2013,1220.0,9.57,17673.46
4045,98,2013,1220.0,8.39,17673.46
4046,98,2013,1220.0,9.91,17673.46
4047,99,1990,1300.0,16.91,1762.01
4048,99,1991,1300.0,16.95,1762.01
4049,99,1992,1300.0,16.7,2072.03
4050,99,1993,1300.0,16.81,1634.02
4051,99,1994,1300.0,17.17,2272.08
4052,99,1995,1300.0,16.66,2413.02
4053,99,1996,1300.0,17.03,3444.01
4054,99,1997,1300.0,17.46,3362.05
4055,99,1998,1300.0,16.77,4239.03
4056,99,1999,1300.0,16.62,3925.03
4057,99,2000,1300.0,16.95,3650.08
4058,99,2001,1300.0,17.61,4433.04
4059,99,2002,1300.0,17.06,5184.5
4060,99,2004,1300.0,17.22,9017.73
4061,99,2005,1300.0,17.13,9232.47
4062,99,2006,1300.0,17.13,9143.45
4063,99,2007,1300.0,16.53,14057.2
4064,99,2008,1300.0,17.43,13335.22
4065,99,2009,1300.0,16.96,13475.41
4066,99,2010,1300.0,17.11,14981.18
4067,99,2011,1300.0,16.9,17517.76
4068,99,2012,1300.0,17.53,23506.4
4069,99,2013,1300.0,15.92,19028.6
4070,100,1990,1020.0,21.43,1080.0
4071,100,1991,1020.0,20.84,1080.0
4072,100,1992,1020.0,21.85,1080.0
4073,100,1993,1020.0,21.0,1080.0
4074,100,1994,1020.0,21.2,1080.0
4075,100,1995,1020.0,21.86,716.0
4076,100,1996,1020.0,21.19,1670.0
4077,100,1997,1020.0,20.9,1670.0
4078,100,1998,1020.0,21.32,1670.0
4079,100,1999,1020.0,20.53,1670.0
4080,100,2000,1020.0,20.66,1670.0
4081,100,2001,1020.0,20.9,1670.0
4082,100,2002,1020.0,21.55,1670.0
4083,100,2004,1020.0,20.79,1670.0
4084,100,2005,1020.0,21.97,1670.0
4085,100,2006,1020.0,21.05,1670.0
4086,100,2007,1020.0,20.87,1670.0
4087,100,2008,1020.0,20.66,1670.0
4088,100,2009,1020.0,20.76,1670.0
4089,100,2010,1020.0,21.34,1670.0
4090,100,2011,1020.0,20.88,1670.0
4091,100,2012,1020.0,20.8,1670.0
4092,100,2013,1020.0,20.14,1670.0
4093,101,1990,657.0,21.19,5727.0
4094,101,1991,657.0,20.95,6753.0
4095,101,1992,657.0,21.93,3303.0
4096,101,1993,657.0,20.88,1716.0
4097,101,1994,657.0,20.64,1664.0
4098,101,1995,657.0,21.57,2599.0
4099,101,1996,657.0,20.7,2538.0
4100,101,1997,657.0,20.63,2762.0
4101,101,1998,657.0,21.3,2883.0
4102,101,1999,657.0,20.44,2918.18
4103,101,2000,657.0,20.28,2953.36
4104,101,2001,657.0,20.86,2988.54
4105,101,2002,657.0,21.08,3023.72
4106,101,2004,657.0,20.31,3094.08
4107,101,2005,657.0,21.49,3129.26
4108,101,2006,657.0,20.7,3164.45
4109,101,2007,657.0,20.75,3199.63
4110,101,2008,657.0,20.68,3234.81
4111,101,2009,657.0,20.52,3269.99
4112,101,2010,657.0,21.17,3305.17
4113,101,2011,657.0,20.78,3340.35
4114,101,2012,657.0,20.52,3375.53
4115,101,2013,657.0,19.76,2550.07
